respondent_id,C001,C002,C003,C004,C005,C006,C007,C008,C009,C010,C011,C012,C013,C014,C015,C016,C017,C018,C019,C020,C021,C022,C023,C024,C025,C026,C027,C028,C029,C030,C031,C032,C033,C034,C035,C036,C037,C038,C039,C040,C041,C042,C043,C044,C045,C046,C047,C048,C049,C050,C051,C052,C053,C054,C055,C056,C057,C058,C059,C060,C061,C062,C063,C064,C065,C066,C067,C068,C069,C070,C071,C072,C073,C074,C075,C076,C077,C078,C079,C080,C081,C082,C083,C084,C085,C086,C087,C088,C089,C090,C091,C092,C093,C094,C095,C096,C097,C098,C099,C100,C101,C102,C103,C104,C105,C106,C107,C108
312,2,3,4,8,3,3,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,4,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,4,4,3,4,4,4,5,4,3,5,4,4,4,3,4,4,4,4,4,3,5,4,4,4,5,3,4,4,5,3,3,3,2,3,1,4,3,0,1,0,1,0,1,0,0,1^其他〖无〗,0,1,0,0,0,1,0,无
313,2,2,4,2,2,1,2,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,4,2,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,1,2,1,3,4,5,4,4,4,4,5,3,5,2,4,3,3,1,3,3,2,3,1,5,4,5,5,4,4,3,4,4,4,4,5,5,4,3,4,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,无
314,1,2,4,2,3,3,2,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,2,4,3,3,5,5,5,3,4,4,4,3,3,3,2,1,3,2,3,3,1,3,2,2,3,2,2,3,2,1,2,5,5,5,4,4,5,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,无
315,1,2,3,3,3,1,3,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,3,4,1,0,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,0,0,4,3,3,5,5,5,3,4,5,3,4,3,4,4,3,2,1,1,1,1,3,2,2,2,4,5,4,4,5,5,4,4,5,5,5,4,5,4,2,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,无
316,2,1,3,5,4,3,3,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1^其他〖无〗,2,3,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,0,0,5,4,5,3,4,3,4,3,4,5,5,3,5,4,4,4,4,4,4,4,3,5,4,4,5,5,5,3,4,3,4,5,4,5,5,3,5,4,5,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
317,2,2,1,2,4,3,3,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,4,2,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,5,5,3,5,5,4,5,3,4,4,4,3,3,5,5,4,3,3,5,4,5,4,3,3,3,4,5,4,4,4,5,4,5,5,3,3,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,无
318,1,5,4,2,3,3,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,3,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,4,5,5,4,3,4,3,4,3,3,5,5,5,5,3,4,4,4,3,5,4,3,5,4,4,4,4,5,4,3,4,5,4,5,4,4,5,5,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
319,2,1,5,5,1,1,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,5,5,5,5,5,4,5,4,5,5,5,3,4,4,3,3,4,5,5,4,5,5,4,3,4,3,5,4,5,3,5,4,3,1,1,4,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
320,2,2,4,2,4,2,2,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,3,3,3,3,5,5,4,4,5,3,3,5,5,3,5,5,5,4,5,4,5,5,3,3,5,4,4,4,4,4,4,5,5,3,2,1,1,4,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
321,2,4,3,2,2,2,1,1,0,1,0,0,0,0,1^其他〖无〗,1,0,1,1,0,1,0,0,2,2,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,4,4,4,4,3,4,3,4,5,4,4,4,4,3,5,5,4,4,5,4,5,3,3,3,4,4,3,3,4,3,4,5,4,4,3,4,5,3,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
322,2,4,4,2,1,2,4,2,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2,3,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,0,0,1,0,0,0,4,4,4,4,4,4,4,4,5,4,5,5,5,3,3,4,5,4,3,4,5,4,5,4,5,4,4,3,5,4,4,4,4,4,5,5,5,4,3,2,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,无
323,1,3,4,3,3,3,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1^其他〖无〗,1,4,0,1,0,1,0,0,1^其他〖无〗,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,1,2,4,3,4,3,5,4,3,5,4,4,4,4,3,5,5,5,4,4,5,4,5,3,4,4,5,5,4,3,5,5,3,5,3,5,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
324,2,3,3,2,4,3,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,5,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,4,5,3,1,1,2,2,4,4,5,5,4,4,4,4,4,3,4,4,4,3,4,4,5,4,5,4,4,4,5,4,4,3,5,4,2,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
325,2,3,4,6,3,1,4,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,3,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,3,4,5,5,4,3,5,4,4,4,4,4,5,4,4,4,3,5,3,5,5,4,4,4,5,4,5,4,3,3,4,5,3,4,4,5,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
326,2,2,2,2,2,1,2,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,2,2,3,1,3,2,3,3,4,4,5,4,1,1,1,3,3,1,2,3,2,1,2,2,2,3,4,2,3,3,1,2,3,5,3,4,2,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
327,2,3,3,4,3,1,2,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,3,3,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,4,4,4,4,4,4,5,3,4,4,4,4,4,4,3,4,4,4,4,5,4,4,5,3,5,4,5,3,3,4,3,4,3,4,4,5,3,3,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,无
328,1,5,1,8,3,1,4,2,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,2,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,5,5,4,2,3,3,4,5,4,3,4,4,4,3,4,5,5,4,5,5,3,3,5,4,4,4,5,3,3,3,5,3,4,5,4,4,4,4,4,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
329,1,1,5,2,3,2,3,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,4,2,0,1,0,1,0,0,1^其他〖无〗,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,3,5,4,5,5,5,5,3,4,4,3,4,4,4,3,4,4,5,4,5,4,5,4,5,3,3,4,4,3,3,4,5,5,5,4,5,3,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
330,1,2,1,3,4,1,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,4,3,3,4,5,4,5,5,4,5,3,4,3,5,4,5,5,5,5,5,5,4,5,5,4,5,3,3,3,4,5,5,3,3,4,5,5,4,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,无
331,1,2,1,4,3,1,2,2,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,4,4,1,0,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,4,5,3,5,5,5,3,3,5,3,4,4,4,4,5,5,5,5,4,3,5,4,3,5,4,4,5,4,3,5,5,5,5,4,4,3,4,4,4,5,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
332,1,2,5,5,3,1,4,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,1,2,3,4,4,1,1,1,1,1,3,1,3,2,2,1,2,4,2,1,2,1,2,3,3,2,1,1,1,2,3,2,1,2,2,4,1,4,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
333,1,5,3,5,4,2,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,3,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,5,4,5,5,5,5,4,3,4,5,4,4,4,3,5,3,3,5,4,3,5,4,4,5,3,4,3,5,5,4,4,4,5,4,3,3,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,无
334,2,4,5,6,2,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,5,4,5,5,5,5,4,5,5,5,5,4,4,3,4,5,3,5,5,5,4,4,4,5,4,4,5,5,3,5,5,5,4,5,4,4,4,5,4,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,无
335,2,3,4,2,2,2,3,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,3,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,5,3,4,5,4,4,4,4,5,4,3,5,4,5,5,5,4,4,4,5,4,4,4,5,4,4,3,4,5,3,4,5,5,4,4,4,4,5,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1^其他〖无〗,无
336,2,2,4,3,3,2,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,3,3,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,3,3,1,1,2,5,5,3,4,2,2,1,2,3,3,1,1,3,3,3,3,1,2,3,2,2,2,3,3,1,2,2,3,3,2,3,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
337,1,3,5,5,4,1,2,2,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,4,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,4,4,4,3,5,4,1,1,2,2,5,3,4,4,4,4,4,5,3,4,5,5,4,4,2,2,1,2,1,3,1,2,3,3,5,5,4,4,5,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,无
338,1,2,5,2,3,2,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,5,3,5,4,4,4,5,5,4,3,5,4,4,5,5,4,3,5,5,4,5,4,4,3,5,4,5,4,4,4,5,5,4,5,3,4,4,4,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
339,1,3,1,3,4,1,3,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,2,3,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,2,2,3,5,4,5,1,3,2,2,2,2,3,2,1,2,2,2,2,3,3,1,1,1,2,1,1,2,4,3,3,1,2,2,2,3,3,3,1,2,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,无
340,2,3,1,5,3,2,3,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,4,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1^其他〖无〗,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,5,4,4,4,4,4,5,3,4,4,4,5,4,4,4,5,3,4,5,5,4,4,5,4,5,4,4,5,4,4,5,4,4,5,5,5,4,5,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
341,1,3,4,2,3,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,3,5,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,5,4,4,3,3,5,5,3,3,4,4,5,5,4,4,4,4,5,3,5,4,4,4,4,3,4,3,5,4,5,5,4,4,4,3,5,4,4,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,无
342,1,5,5,2,3,1,3,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,3,2,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,4,4,4,4,5,5,5,3,3,3,3,5,4,3,4,3,3,3,5,4,3,4,5,4,3,5,3,3,4,4,4,5,4,4,3,5,5,5,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,无
343,2,2,3,2,2,2,3,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2,3,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,3,2,3,5,4,5,4,4,4,3,3,5,5,4,5,4,5,5,5,5,4,4,3,4,5,3,4,4,5,3,5,4,5,4,5,5,3,5,4,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,无
344,2,2,3,2,1,2,1,1,0,1,0,0,0,0,1^其他〖无〗,0,1,1,0,1,0,1,0,2,4,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,4,5,4,4,3,4,4,5,4,4,3,4,5,4,4,5,5,4,5,4,4,4,4,5,4,4,4,4,4,5,3,4,5,4,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,无
345,1,2,3,5,3,3,3,1,0,1,0,0,0,0,1^其他〖无〗,0,1,1,0,1,0,1,0,2,3,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1^其他〖无〗,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,3,4,3,4,4,4,5,3,4,5,5,4,5,3,4,4,3,4,4,4,4,4,4,5,4,4,5,5,4,4,5,5,4,5,3,4,4,3,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,无
346,1,4,4,4,5,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,5,5,5,4,5,5,4,4,5,4,4,5,4,5,4,4,3,3,5,5,3,4,4,3,4,5,4,5,4,5,3,5,4,3,4,4,4,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,无
347,1,3,4,4,2,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,2,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,4,4,4,4,4,4,5,4,5,5,3,5,5,3,5,5,5,4,4,4,5,5,4,4,4,5,4,5,4,5,4,3,5,5,4,4,3,5,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
348,1,4,5,8,1,1,2,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,5,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,5,3,4,5,5,5,4,5,4,4,5,3,4,5,4,4,5,4,4,4,3,4,4,5,5,4,4,4,4,3,5,4,4,3,5,4,5,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
349,1,3,4,3,2,2,2,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,4,3,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,0,0,0,4,4,4,3,5,5,4,4,4,4,4,5,4,5,3,4,4,4,5,5,4,3,5,5,5,4,4,4,4,5,4,3,4,5,3,5,4,4,4,5,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
350,2,5,4,2,3,1,3,2,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,3,1,0,1,1,0,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,1,0,0,0,4,3,5,3,4,3,1,1,3,2,5,5,5,4,5,5,4,4,4,5,5,4,4,4,4,5,3,4,3,4,4,4,4,4,4,3,5,4,5,5,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,无
351,2,2,1,2,4,3,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,4,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,5,4,3,4,5,4,3,4,5,4,5,5,5,4,3,3,4,4,4,3,5,4,3,5,4,5,4,5,4,3,4,4,4,4,4,3,5,4,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
352,2,2,5,2,1,1,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,3,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,4,3,4,4,4,5,5,3,4,4,4,4,5,4,4,4,4,5,4,5,4,4,4,3,4,5,4,4,4,5,2,3,3,3,3,3,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,无
353,1,4,5,2,2,1,2,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,4,3,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,5,4,5,3,4,4,5,4,4,4,4,4,4,4,4,5,4,3,5,4,4,4,3,4,3,4,3,4,4,4,4,5,4,4,5,4,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,无
354,1,5,4,2,2,3,2,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,3,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,4,4,4,5,5,5,5,4,3,3,4,1,3,2,1,1,3,2,3,1,1,4,5,5,4,5,5,5,3,3,5,4,4,4,3,1,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
355,2,4,3,5,5,3,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,2,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,4,5,5,4,4,3,4,5,4,4,4,5,5,1,1,2,1,2,3,2,2,1,2,3,4,5,5,5,4,4,3,3,4,5,3,5,4,4,5,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,无
356,2,1,1,5,4,3,3,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,3,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,3,5,4,4,4,4,3,5,4,4,5,4,5,5,5,4,4,4,5,5,4,4,4,3,5,5,5,3,4,5,5,5,5,5,4,5,3,5,4,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
357,1,4,3,4,3,3,1,2,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,4,4,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,0,1,0,0,1,0,0,0,5,5,5,5,4,4,3,5,4,5,2,3,4,4,4,3,5,4,4,4,4,4,4,4,1,1,3,3,1,1,3,1,2,2,5,4,4,4,4,4,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
358,2,3,4,2,4,2,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,3,3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,1,3,5,4,5,4,4,4,1,3,2,2,3,1,1,1,3,4,1,3,3,1,1,3,1,1,3,2,3,2,1,1,4,4,5,5,5,4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,无
359,2,2,1,4,3,3,2,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,3,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,2,1,5,5,5,1,2,2,2,2,3,1,1,4,4,3,3,5,4,3,3,4,3,4,5,4,4,3,5,4,4,4,5,4,5,4,4,4,4,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,无
360,2,3,5,6,2,3,2,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,4,5,5,3,4,4,5,5,4,4,4,4,4,5,5,3,3,4,4,4,4,5,5,4,5,4,3,4,3,4,4,5,4,5,4,4,5,5,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
361,1,3,4,6,1,1,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1^其他〖无〗,3,3,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,5,3,5,5,4,4,5,5,4,5,4,5,4,3,5,5,4,4,5,4,5,3,5,5,4,5,3,4,5,4,5,5,4,4,4,5,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
362,2,3,5,2,3,1,2,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,2,1,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,1,0,0,1,0,0,1,0,0,5,5,3,4,4,3,4,5,5,4,5,4,4,4,4,3,5,4,5,5,5,4,4,5,5,4,4,5,4,4,4,4,3,3,5,3,5,5,5,4,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
363,2,2,5,2,3,1,3,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,3,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,5,3,5,4,1,2,1,2,4,5,4,4,3,4,4,5,5,5,4,4,4,4,5,3,3,4,3,5,3,3,4,5,5,4,4,4,4,5,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,无
364,2,2,2,2,1,4,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,3,2,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,4,3,4,4,4,3,4,5,5,5,3,5,5,3,5,3,4,5,5,3,3,4,3,5,4,5,4,4,5,4,4,5,4,4,4,3,4,3,4,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,无
365,2,2,4,2,4,3,3,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,4,4,3,2,4,2,2,3,2,4,4,4,4,4,4,5,3,5,4,4,4,5,4,3,4,5,4,3,5,5,3,4,4,4,4,4,5,5,5,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,无
366,2,3,3,2,2,3,3,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,4,3,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,4,5,4,5,4,4,4,4,3,1,1,3,5,4,3,4,4,5,4,4,5,4,4,4,3,4,5,3,5,4,5,4,3,4,3,4,3,5,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
367,1,3,5,6,3,1,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,1,0,0,1,0,0,4,5,4,4,5,4,3,4,5,3,4,4,5,4,4,4,4,5,5,4,4,4,3,4,5,3,3,5,4,4,4,5,4,4,5,3,4,4,5,3,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,无
368,2,3,5,3,3,1,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,4,1,0,1,0,1,0,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,1,0,0,1,0,1,0,0,4,4,5,4,4,5,4,3,4,4,4,4,5,4,5,4,4,5,3,4,4,5,3,4,4,3,4,5,4,5,4,4,4,3,5,5,3,4,3,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,无
369,2,3,4,6,4,2,4,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,3,2,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,5,5,5,4,4,4,1,3,4,3,4,5,4,4,5,3,3,5,4,4,4,4,4,5,5,5,5,4,3,4,5,5,4,5,4,4,4,5,5,4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,无
370,2,1,2,6,3,2,4,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,-3,-3,-3,-3,-3,-3,-3,-3,-3,4,3,4,4,4,4,5,5,5,4,1,1,1,3,5,5,3,4,4,4,3,5,4,3,3,1,3,3,1,3,2,3,1,1,4,4,5,5,4,3,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,无
